Year,Geographical Location,Income decile,Income,Highest-to-Lowest Average Income Ratio, Income Range
1987,New Brunswick,Sixth decile,50300,NA,NA
1987,New Brunswick,Seventh decile,60100,NA,NA
1987,New Brunswick,Eighth decile,71500,NA,NA
1987,New Brunswick,Ninth decile,86100,NA,NA
1987,New Brunswick,Highest decile,119600,NA,NA
1987,Quebec,Total deciles,55500,11.8,124200
1987,Quebec,Lowest decile,11500,NA,NA
1987,Quebec,Second decile,20000,NA,NA
1987,Quebec,Third decile,28000,NA,NA
1987,Quebec,Fourth decile,36600,NA,NA
1987,Quebec,Fifth decile,44700,NA,NA
1987,Quebec,Sixth decile,52900,NA,NA
1987,Quebec,Seventh decile,62300,NA,NA
1987,Quebec,Eighth decile,73900,NA,NA
1987,Quebec,Ninth decile,89400,NA,NA
1987,Quebec,Highest decile,135700,NA,NA
1987,Ontario,Total deciles,68200,11.863309352517986,151000
1987,Ontario,Lowest decile,13900,NA,NA
1987,Ontario,Second decile,25200,NA,NA
1987,Ontario,Third decile,35000,NA,NA
1987,Ontario,Fourth decile,44700,NA,NA
1987,Ontario,Fifth decile,55500,NA,NA
1987,Ontario,Sixth decile,65800,NA,NA
1987,Ontario,Seventh decile,76700,NA,NA
1987,Ontario,Eighth decile,90400,NA,NA
1987,Ontario,Ninth decile,109900,NA,NA
1987,Ontario,Highest decile,164900,NA,NA
1987,Prairie provinces,Total deciles,58600,13.815533980582524,132000
1987,Prairie provinces,Lowest decile,10300,NA,NA
1987,Prairie provinces,Second decile,21500,NA,NA
1987,Prairie provinces,Third decile,29600,NA,NA
1987,Prairie provinces,Fourth decile,37400,NA,NA
1987,Prairie provinces,Fifth decile,46400,NA,NA
1987,Prairie provinces,Sixth decile,56400,NA,NA
1987,Prairie provinces,Seventh decile,67000,NA,NA
1987,Prairie provinces,Eighth decile,79300,NA,NA
1987,Prairie provinces,Ninth decile,95900,NA,NA
1987,Prairie provinces,Highest decile,142300,NA,NA
1987,Manitoba,Total deciles,55900,11.902654867256636,123200
1987,Manitoba,Lowest decile,11300,NA,NA
1987,Manitoba,Second decile,21100,NA,NA
1987,Manitoba,Third decile,28900,NA,NA
1987,Manitoba,Fourth decile,36100,NA,NA
1987,Manitoba,Fifth decile,44100,NA,NA
1987,Manitoba,Sixth decile,53700,NA,NA
1987,Manitoba,Seventh decile,63700,NA,NA
1987,Manitoba,Eighth decile,74700,NA,NA
1987,Manitoba,Ninth decile,90800,NA,NA
1987,Manitoba,Highest decile,134500,NA,NA
1987,Saskatchewan,Total deciles,55100,14.010526315789473,123600
1987,Saskatchewan,Lowest decile,9500,NA,NA
1987,Saskatchewan,Second decile,20500,NA,NA
1987,Saskatchewan,Third decile,28100,NA,NA
1987,Saskatchewan,Fourth decile,35500,NA,NA
1987,Saskatchewan,Fifth decile,43800,NA,NA
1987,Saskatchewan,Sixth decile,52400,NA,NA
1987,Saskatchewan,Seventh decile,62900,NA,NA
1987,Saskatchewan,Eighth decile,74200,NA,NA
1987,Saskatchewan,Ninth decile,91400,NA,NA
1987,Saskatchewan,Highest decile,133100,NA,NA
1987,Alberta,Total deciles,61200,14.732673267326733,138700
1987,Alberta,Lowest decile,10100,NA,NA
1987,Alberta,Second decile,22100,NA,NA
1987,Alberta,Third decile,30500,NA,NA
1987,Alberta,Fourth decile,38900,NA,NA
1987,Alberta,Fifth decile,49000,NA,NA
1987,Alberta,Sixth decile,59300,NA,NA
1987,Alberta,Seventh decile,70600,NA,NA
1987,Alberta,Eighth decile,83100,NA,NA
1987,Alberta,Ninth decile,99800,NA,NA
1987,Alberta,Highest decile,148800,NA,NA
1987,British Columbia,Total deciles,58800,14.047619047619047,137000
1987,British Columbia,Lowest decile,10500,NA,NA
1987,British Columbia,Second decile,21400,NA,NA
1987,British Columbia,Third decile,29400,NA,NA
1987,British Columbia,Fourth decile,37200,NA,NA
1987,British Columbia,Fifth decile,46200,NA,NA
1987,British Columbia,Sixth decile,55400,NA,NA
1987,British Columbia,Seventh decile,65900,NA,NA
1987,British Columbia,Eighth decile,78700,NA,NA
1987,British Columbia,Ninth decile,95900,NA,NA
1987,British Columbia,Highest decile,147500,NA,NA
1988,Canada,Total deciles,62100,12.479338842975206,138900
1988,Canada,Lowest decile,12100,NA,NA
1988,Canada,Second decile,22300,NA,NA
1988,Canada,Third decile,31400,NA,NA
1988,Canada,Fourth decile,40200,NA,NA
1988,Canada,Fifth decile,49800,NA,NA
1988,Canada,Sixth decile,59500,NA,NA
1988,Canada,Seventh decile,70400,NA,NA
1988,Canada,Eighth decile,83200,NA,NA
1988,Canada,Ninth decile,101300,NA,NA
1988,Canada,Highest decile,151000,NA,NA
1988,Atlantic provinces,Total deciles,54400,9.991935483870968,111500
1988,Atlantic provinces,Lowest decile,12400,NA,NA
1988,Atlantic provinces,Second decile,20800,NA,NA
1988,Atlantic provinces,Third decile,28800,NA,NA
1988,Atlantic provinces,Fourth decile,36500,NA,NA
1988,Atlantic provinces,Fifth decile,44700,NA,NA
1988,Atlantic provinces,Sixth decile,53600,NA,NA
1988,Atlantic provinces,Seventh decile,62800,NA,NA
1988,Atlantic provinces,Eighth decile,73300,NA,NA
1988,Atlantic provinces,Ninth decile,87200,NA,NA
1988,Atlantic provinces,Highest decile,123900,NA,NA
1988,Newfoundland and Labrador,Total deciles,55000,8.702898550724637,106300
1988,Newfoundland and Labrador,Lowest decile,13800,NA,NA
1988,Newfoundland and Labrador,Second decile,22600,NA,NA
1988,Newfoundland and Labrador,Third decile,30400,NA,NA
1988,Newfoundland and Labrador,Fourth decile,37800,NA,NA
1988,Newfoundland and Labrador,Fifth decile,45800,NA,NA
1988,Newfoundland and Labrador,Sixth decile,55100,NA,NA
1988,Newfoundland and Labrador,Seventh decile,63600,NA,NA
1988,Newfoundland and Labrador,Eighth decile,73500,NA,NA
1988,Newfoundland and Labrador,Ninth decile,86800,NA,NA
1988,Newfoundland and Labrador,Highest decile,120100,NA,NA
1988,Prince Edward Island,Total deciles,51900,9.556451612903226,106100
1988,Prince Edward Island,Lowest decile,12400,NA,NA
1988,Prince Edward Island,Second decile,21000,NA,NA
1988,Prince Edward Island,Third decile,28700,NA,NA
1988,Prince Edward Island,Fourth decile,35400,NA,NA
1988,Prince Edward Island,Fifth decile,41900,NA,NA
1988,Prince Edward Island,Sixth decile,50000,NA,NA
1988,Prince Edward Island,Seventh decile,58400,NA,NA
1988,Prince Edward Island,Eighth decile,68700,NA,NA
1988,Prince Edward Island,Ninth decile,83800,NA,NA
1988,Prince Edward Island,Highest decile,118500,NA,NA
1988,Nova Scotia,Total deciles,55100,11.236842105263158,116700
1988,Nova Scotia,Lowest decile,11400,NA,NA
1988,Nova Scotia,Second decile,20000,NA,NA
1988,Nova Scotia,Third decile,28200,NA,NA
1988,Nova Scotia,Fourth decile,36100,NA,NA
1988,Nova Scotia,Fifth decile,45100,NA,NA
1988,Nova Scotia,Sixth decile,54500,NA,NA
1988,Nova Scotia,Seventh decile,64400,NA,NA
1988,Nova Scotia,Eighth decile,74500,NA,NA
1988,Nova Scotia,Ninth decile,88300,NA,NA
1988,Nova Scotia,Highest decile,128100,NA,NA
1988,New Brunswick,Total deciles,53600,9.53125,109200
1988,New Brunswick,Lowest decile,12800,NA,NA
1988,New Brunswick,Second decile,20700,NA,NA
1988,New Brunswick,Third decile,28400,NA,NA
1988,New Brunswick,Fourth decile,36200,NA,NA
1988,New Brunswick,Fifth decile,43900,NA,NA
1988,New Brunswick,Sixth decile,52300,NA,NA
1988,New Brunswick,Seventh decile,60900,NA,NA
1988,New Brunswick,Eighth decile,72000,NA,NA
1988,New Brunswick,Ninth decile,86300,NA,NA
1988,New Brunswick,Highest decile,122000,NA,NA
1988,Quebec,Total deciles,55100,11.301724137931034,119500
1988,Quebec,Lowest decile,11600,NA,NA
1988,Quebec,Second decile,19700,NA,NA
1988,Quebec,Third decile,27600,NA,NA
1988,Quebec,Fourth decile,35900,NA,NA
1988,Quebec,Fifth decile,44600,NA,NA
1988,Quebec,Sixth decile,53600,NA,NA
1988,Quebec,Seventh decile,62700,NA,NA
1988,Quebec,Eighth decile,74500,NA,NA
1988,Quebec,Ninth decile,90000,NA,NA
1988,Quebec,Highest decile,131100,NA,NA
1988,Ontario,Total deciles,70400,12.607407407407408,156700
1988,Ontario,Lowest decile,13500,NA,NA
1988,Ontario,Second decile,25700,NA,NA
1988,Ontario,Third decile,36400,NA,NA
1988,Ontario,Fourth decile,46200,NA,NA
1988,Ontario,Fifth decile,56600,NA,NA
1988,Ontario,Sixth decile,67600,NA,NA
1988,Ontario,Seventh decile,79800,NA,NA
1988,Ontario,Eighth decile,93500,NA,NA
1988,Ontario,Ninth decile,114400,NA,NA
1988,Ontario,Highest decile,170200,NA,NA
1988,Prairie provinces,Total deciles,59400,13.547169811320755,133000
1988,Prairie provinces,Lowest decile,10600,NA,NA
1988,Prairie provinces,Second decile,22000,NA,NA
1988,Prairie provinces,Third decile,30200,NA,NA
1988,Prairie provinces,Fourth decile,38100,NA,NA
1988,Prairie provinces,Fifth decile,47300,NA,NA
1988,Prairie provinces,Sixth decile,57200,NA,NA
1988,Prairie provinces,Seventh decile,67900,NA,NA
1988,Prairie provinces,Eighth decile,79700,NA,NA
1988,Prairie provinces,Ninth decile,97000,NA,NA
1988,Prairie provinces,Highest decile,143600,NA,NA
1988,Manitoba,Total deciles,56800,12.230088495575222,126900
1988,Manitoba,Lowest decile,11300,NA,NA
1988,Manitoba,Second decile,21700,NA,NA
1988,Manitoba,Third decile,29700,NA,NA
1988,Manitoba,Fourth decile,36700,NA,NA
1988,Manitoba,Fifth decile,45000,NA,NA
1988,Manitoba,Sixth decile,54300,NA,NA
1988,Manitoba,Seventh decile,64000,NA,NA
1988,Manitoba,Eighth decile,75900,NA,NA
1988,Manitoba,Ninth decile,91600,NA,NA
1988,Manitoba,Highest decile,138200,NA,NA
1988,Saskatchewan,Total deciles,54500,13.009803921568627,122500
1988,Saskatchewan,Lowest decile,10200,NA,NA
1988,Saskatchewan,Second decile,20700,NA,NA
1988,Saskatchewan,Third decile,27600,NA,NA
1988,Saskatchewan,Fourth decile,35100,NA,NA
1988,Saskatchewan,Fifth decile,42400,NA,NA
1988,Saskatchewan,Sixth decile,51000,NA,NA
1988,Saskatchewan,Seventh decile,61500,NA,NA
1988,Saskatchewan,Eighth decile,74000,NA,NA
1988,Saskatchewan,Ninth decile,90200,NA,NA
1988,Saskatchewan,Highest decile,132700,NA,NA
1988,Alberta,Total deciles,62400,14.084905660377359,138700
1988,Alberta,Lowest decile,10600,NA,NA
1988,Alberta,Second decile,22800,NA,NA
1988,Alberta,Third decile,31700,NA,NA
1988,Alberta,Fourth decile,40400,NA,NA
1988,Alberta,Fifth decile,51000,NA,NA
1988,Alberta,Sixth decile,61200,NA,NA
1988,Alberta,Seventh decile,71600,NA,NA
1988,Alberta,Eighth decile,83800,NA,NA
1988,Alberta,Ninth decile,101800,NA,NA
1988,Alberta,Highest decile,149300,NA,NA
1988,British Columbia,Total deciles,61100,11.620967741935484,131700
1988,British Columbia,Lowest decile,12400,NA,NA
1988,British Columbia,Second decile,22400,NA,NA
1988,British Columbia,Third decile,31100,NA,NA
1988,British Columbia,Fourth decile,39500,NA,NA
1988,British Columbia,Fifth decile,49900,NA,NA
1988,British Columbia,Sixth decile,59100,NA,NA
1988,British Columbia,Seventh decile,69900,NA,NA
1988,British Columbia,Eighth decile,82800,NA,NA
1988,British Columbia,Ninth decile,99900,NA,NA
1988,British Columbia,Highest decile,144100,NA,NA
1989,Canada,Total deciles,63200,12.403225806451612,141400
1989,Canada,Lowest decile,12400,NA,NA
1989,Canada,Second decile,23200,NA,NA
1989,Canada,Third decile,32200,NA,NA
1989,Canada,Fourth decile,41300,NA,NA
1989,Canada,Fifth decile,50900,NA,NA
1989,Canada,Sixth decile,60400,NA,NA
1989,Canada,Seventh decile,71000,NA,NA
1989,Canada,Eighth decile,84000,NA,NA
1989,Canada,Ninth decile,102400,NA,NA
1989,Canada,Highest decile,153800,NA,NA
1989,Atlantic provinces,Total deciles,55700,10.124031007751938,117700
1989,Atlantic provinces,Lowest decile,12900,NA,NA
1989,Atlantic provinces,Second decile,21100,NA,NA
1989,Atlantic provinces,Third decile,29100,NA,NA
1989,Atlantic provinces,Fourth decile,37200,NA,NA
1989,Atlantic provinces,Fifth decile,45600,NA,NA
1989,Atlantic provinces,Sixth decile,53800,NA,NA
1989,Atlantic provinces,Seventh decile,63100,NA,NA
1989,Atlantic provinces,Eighth decile,74100,NA,NA
1989,Atlantic provinces,Ninth decile,89700,NA,NA
1989,Atlantic provinces,Highest decile,130600,NA,NA
1989,Newfoundland and Labrador,Total deciles,56800,9.164285714285715,114300
1989,Newfoundland and Labrador,Lowest decile,14000,NA,NA
1989,Newfoundland and Labrador,Second decile,24500,NA,NA
1989,Newfoundland and Labrador,Third decile,32400,NA,NA
1989,Newfoundland and Labrador,Fourth decile,39500,NA,NA
1989,Newfoundland and Labrador,Fifth decile,47800,NA,NA
1989,Newfoundland and Labrador,Sixth decile,55800,NA,NA
1989,Newfoundland and Labrador,Seventh decile,64700,NA,NA
1989,Newfoundland and Labrador,Eighth decile,73900,NA,NA
1989,Newfoundland and Labrador,Ninth decile,87200,NA,NA
1989,Newfoundland and Labrador,Highest decile,128300,NA,NA
1989,Prince Edward Island,Total deciles,53600,11.008620689655173,116100
1989,Prince Edward Island,Lowest decile,11600,NA,NA
1989,Prince Edward Island,Second decile,20300,NA,NA
1989,Prince Edward Island,Third decile,27800,NA,NA
1989,Prince Edward Island,Fourth decile,35200,NA,NA
1989,Prince Edward Island,Fifth decile,42200,NA,NA
1989,Prince Edward Island,Sixth decile,50600,NA,NA
1989,Prince Edward Island,Seventh decile,61400,NA,NA
1989,Prince Edward Island,Eighth decile,72600,NA,NA
1989,Prince Edward Island,Ninth decile,87000,NA,NA
1989,Prince Edward Island,Highest decile,127700,NA,NA
1989,Nova Scotia,Total deciles,56100,10.559055118110237,121400
1989,Nova Scotia,Lowest decile,12700,NA,NA
1989,Nova Scotia,Second decile,20300,NA,NA
1989,Nova Scotia,Third decile,27300,NA,NA
1989,Nova Scotia,Fourth decile,35900,NA,NA
1989,Nova Scotia,Fifth decile,45100,NA,NA
1989,Nova Scotia,Sixth decile,53600,NA,NA
1989,Nova Scotia,Seventh decile,63200,NA,NA
1989,Nova Scotia,Eighth decile,75700,NA,NA
1989,Nova Scotia,Ninth decile,92600,NA,NA
1989,Nova Scotia,Highest decile,134100,NA,NA
1989,New Brunswick,Total deciles,54900,9.984375,115000
1989,New Brunswick,Lowest decile,12800,NA,NA
1989,New Brunswick,Second decile,20900,NA,NA
1989,New Brunswick,Third decile,28900,NA,NA
1989,New Brunswick,Fourth decile,37300,NA,NA
1989,New Brunswick,Fifth decile,45200,NA,NA
1989,New Brunswick,Sixth decile,53200,NA,NA
1989,New Brunswick,Seventh decile,62000,NA,NA
1989,New Brunswick,Eighth decile,72600,NA,NA
1989,New Brunswick,Ninth decile,88300,NA,NA
1989,New Brunswick,Highest decile,127800,NA,NA
1989,Quebec,Total deciles,56500,10.68,121000
1989,Quebec,Lowest decile,12500,NA,NA
1989,Quebec,Second decile,20800,NA,NA
1989,Quebec,Third decile,28900,NA,NA
1989,Quebec,Fourth decile,37300,NA,NA
1989,Quebec,Fifth decile,46600,NA,NA
1989,Quebec,Sixth decile,55400,NA,NA
1989,Quebec,Seventh decile,64300,NA,NA
1989,Quebec,Eighth decile,75300,NA,NA
1989,Quebec,Ninth decile,90700,NA,NA
1989,Quebec,Highest decile,133500,NA,NA
1989,Ontario,Total deciles,71500,11.993197278911564,161600
1989,Ontario,Lowest decile,14700,NA,NA
1989,Ontario,Second decile,26700,NA,NA
1989,Ontario,Third decile,37200,NA,NA
1989,Ontario,Fourth decile,46900,NA,NA
1989,Ontario,Fifth decile,57100,NA,NA
1989,Ontario,Sixth decile,67900,NA,NA
1989,Ontario,Seventh decile,79700,NA,NA
1989,Ontario,Eighth decile,93800,NA,NA
1989,Ontario,Ninth decile,115000,NA,NA
1989,Ontario,Highest decile,176300,NA,NA
1989,Prairie provinces,Total deciles,59900,14.23,132300
1989,Prairie provinces,Lowest decile,10000,NA,NA
1989,Prairie provinces,Second decile,22100,NA,NA
1989,Prairie provinces,Third decile,30300,NA,NA
1989,Prairie provinces,Fourth decile,38600,NA,NA
1989,Prairie provinces,Fifth decile,48400,NA,NA
1989,Prairie provinces,Sixth decile,58000,NA,NA
1989,Prairie provinces,Seventh decile,68600,NA,NA
1989,Prairie provinces,Eighth decile,81500,NA,NA
1989,Prairie provinces,Ninth decile,99400,NA,NA
1989,Prairie provinces,Highest decile,142300,NA,NA
1989,Manitoba,Total deciles,58200,11.1869918699187,125300
1989,Manitoba,Lowest decile,12300,NA,NA
1989,Manitoba,Second decile,22600,NA,NA
1989,Manitoba,Third decile,30200,NA,NA
1989,Manitoba,Fourth decile,37400,NA,NA
1989,Manitoba,Fifth decile,46400,NA,NA
1989,Manitoba,Sixth decile,55200,NA,NA
1989,Manitoba,Seventh decile,66000,NA,NA
1989,Manitoba,Eighth decile,78500,NA,NA
1989,Manitoba,Ninth decile,95700,NA,NA
1989,Manitoba,Highest decile,137600,NA,NA
1989,Saskatchewan,Total deciles,54700,13.204081632653061,119600
1989,Saskatchewan,Lowest decile,9800,NA,NA
1989,Saskatchewan,Second decile,20600,NA,NA
1989,Saskatchewan,Third decile,27300,NA,NA
1989,Saskatchewan,Fourth decile,35000,NA,NA
1989,Saskatchewan,Fifth decile,43300,NA,NA
1989,Saskatchewan,Sixth decile,52900,NA,NA
1989,Saskatchewan,Seventh decile,62400,NA,NA
1989,Saskatchewan,Eighth decile,74900,NA,NA
1989,Saskatchewan,Ninth decile,90900,NA,NA
1989,Saskatchewan,Highest decile,129400,NA,NA
1989,Alberta,Total deciles,62700,16.318681318681318,139400
1989,Alberta,Lowest decile,9100,NA,NA
1989,Alberta,Second decile,22500,NA,NA
1989,Alberta,Third decile,31700,NA,NA
1989,Alberta,Fourth decile,41200,NA,NA
1989,Alberta,Fifth decile,51600,NA,NA
1989,Alberta,Sixth decile,61300,NA,NA
1989,Alberta,Seventh decile,71800,NA,NA
1989,Alberta,Eighth decile,85700,NA,NA
1989,Alberta,Ninth decile,103900,NA,NA
1989,Alberta,Highest decile,148500,NA,NA
1989,British Columbia,Total deciles,61400,14.53061224489796,132600
1989,British Columbia,Lowest decile,9800,NA,NA
1989,British Columbia,Second decile,23500,NA,NA
1989,British Columbia,Third decile,31600,NA,NA
1989,British Columbia,Fourth decile,40700,NA,NA
1989,British Columbia,Fifth decile,50900,NA,NA
1989,British Columbia,Sixth decile,59800,NA,NA
1989,British Columbia,Seventh decile,70300,NA,NA
1989,British Columbia,Eighth decile,84000,NA,NA
1989,British Columbia,Ninth decile,101500,NA,NA
1989,British Columbia,Highest decile,142400,NA,NA
1990,Canada,Total deciles,61000,13.131578947368421,138300
1990,Canada,Lowest decile,11400,NA,NA
1990,Canada,Second decile,21900,NA,NA
1990,Canada,Third decile,30300,NA,NA
1990,Canada,Fourth decile,39000,NA,NA
1990,Canada,Fifth decile,48500,NA,NA
1990,Canada,Sixth decile,58200,NA,NA
1990,Canada,Seventh decile,68800,NA,NA
1990,Canada,Eighth decile,81800,NA,NA
1990,Canada,Ninth decile,100000,NA,NA
1990,Canada,Highest decile,149700,NA,NA
1990,Atlantic provinces,Total deciles,54400,10.104,113800
1990,Atlantic provinces,Lowest decile,12500,NA,NA
1990,Atlantic provinces,Second decile,21300,NA,NA
1990,Atlantic provinces,Third decile,28900,NA,NA
1990,Atlantic provinces,Fourth decile,36500,NA,NA
1990,Atlantic provinces,Fifth decile,44100,NA,NA
1990,Atlantic provinces,Sixth decile,52400,NA,NA
1990,Atlantic provinces,Seventh decile,61800,NA,NA
1990,Atlantic provinces,Eighth decile,72900,NA,NA
1990,Atlantic provinces,Ninth decile,87800,NA,NA
1990,Atlantic provinces,Highest decile,126300,NA,NA
1990,Newfoundland and Labrador,Total deciles,54600,9.96031746031746,112900
1990,Newfoundland and Labrador,Lowest decile,12600,NA,NA
1990,Newfoundland and Labrador,Second decile,21800,NA,NA
1990,Newfoundland and Labrador,Third decile,29800,NA,NA
1990,Newfoundland and Labrador,Fourth decile,37200,NA,NA
1990,Newfoundland and Labrador,Fifth decile,44700,NA,NA
1990,Newfoundland and Labrador,Sixth decile,52200,NA,NA
1990,Newfoundland and Labrador,Seventh decile,61100,NA,NA
1990,Newfoundland and Labrador,Eighth decile,72900,NA,NA
1990,Newfoundland and Labrador,Ninth decile,87900,NA,NA
1990,Newfoundland and Labrador,Highest decile,125500,NA,NA
1990,Prince Edward Island,Total deciles,53400,9.983870967741936,111400
1990,Prince Edward Island,Lowest decile,12400,NA,NA
1990,Prince Edward Island,Second decile,21200,NA,NA
1990,Prince Edward Island,Third decile,29400,NA,NA
1990,Prince Edward Island,Fourth decile,36500,NA,NA
1990,Prince Edward Island,Fifth decile,43500,NA,NA
1990,Prince Edward Island,Sixth decile,50800,NA,NA
1990,Prince Edward Island,Seventh decile,59900,NA,NA
1990,Prince Edward Island,Eighth decile,70900,NA,NA
1990,Prince Edward Island,Ninth decile,85200,NA,NA
1990,Prince Edward Island,Highest decile,123800,NA,NA
1990,Nova Scotia,Total deciles,55500,10.125,116800
1990,Nova Scotia,Lowest decile,12800,NA,NA
1990,Nova Scotia,Second decile,21700,NA,NA
1990,Nova Scotia,Third decile,29100,NA,NA
1990,Nova Scotia,Fourth decile,36700,NA,NA
1990,Nova Scotia,Fifth decile,44200,NA,NA
1990,Nova Scotia,Sixth decile,53100,NA,NA
1990,Nova Scotia,Seventh decile,62900,NA,NA
1990,Nova Scotia,Eighth decile,74200,NA,NA
1990,Nova Scotia,Ninth decile,90500,NA,NA
1990,Nova Scotia,Highest decile,129600,NA,NA
1990,New Brunswick,Total deciles,53200,10.115702479338843,110300
1990,New Brunswick,Lowest decile,12100,NA,NA
1990,New Brunswick,Second decile,20700,NA,NA
1990,New Brunswick,Third decile,28000,NA,NA
1990,New Brunswick,Fourth decile,35800,NA,NA
1990,New Brunswick,Fifth decile,43600,NA,NA
1990,New Brunswick,Sixth decile,52100,NA,NA
1990,New Brunswick,Seventh decile,61100,NA,NA
1990,New Brunswick,Eighth decile,71600,NA,NA
1990,New Brunswick,Ninth decile,85100,NA,NA
